,2Y_yield,5Y_yield,10Y_yield,30Y_yield,2s10s_spread,2s10s_zscore,3m10y_spread,curve_level,curve_slope,curve_curvature,2Y_1m_change,2Y_3m_change,5Y_1m_change,5Y_3m_change,10Y_1m_change,10Y_3m_change,30Y_1m_change,30Y_3m_change,2Y_volatility,5Y_volatility,10Y_volatility,30Y_volatility,credit_spread,credit_spread_zscore,credit_spread_1m_change,credit_spread_3m_change,credit_spread_volatility
2012-12-10,-0.8720312132137976,-0.23486524394687558,-0.24390232844692386,0.2279781533616008,0.38681087490835436,0.040203180767505425,0.2890308386689423,-0.7714170215797141,0.38681087490835436,0.2688859903330146,-0.5974248243649951,-1.036098114257557,0.40738414566047076,0.2084385481779958,-1.148058362277324,-1.060519657615538,-1.41085398353262,0.04981571463775974,-0.48724410424103604,-0.496206343261937,0.02232226485174287,0.2527031735593605,0.33596002603322156,0.580622336736496,-0.7810209849840404,0.7957538413965575,0.03529732928312169
2012-12-11,-1.0036297895484856,-0.08164931708907192,0.2517127679865052,0.07473404536228968,0.8259696131620778,0.8943209884033027,0.2541674231355594,-0.4501824878135098,0.8259696131620778,0.22628953875329927,-0.7800868988726647,-0.8184258942056574,0.5484024798768523,0.14073562550166857,-0.4871250776814213,-0.6478091602166097,-1.4731946163869913,-0.06577972258988414,-0.47091520157397226,-0.42464978364239303,-0.0408016550405417,0.14371622529632083,0.5434294062224617,0.8932112439051599,-0.07908460803132285,0.816632916766789,0.01066340177746142
2012-12-12,-1.443190047408574,0.0846877627007659,0.06520755837250397,0.14393153491897384,0.9754878088910645,1.1759080082017852,0.17493150654007183,-0.7155678143723077,0.9754878088910645,0.6281906152255076,-1.0894827130725397,-0.9429824521451659,0.9673705558902931,0.2136780103496416,-0.7448812888862777,-0.5683625073559246,-1.3145250711454288,-0.20511568464179794,-0.2723082939328705,-0.364843652451158,-0.1421562599396273,-0.017111506327807557,0.6091419154876716,0.9878916317136721,0.2071401802011738,0.3413475278080396,0.05131649163639709
2012-12-13,-1.4761884464739465,-0.04750491538515703,0.0701418303368057,0.2252602023045102,1.0002548722739397,1.2128351192564955,0.21867101576994047,-0.8065016488837725,1.0002548722739397,0.5290507816472876,-1.0931706722109156,-0.8755421863433055,0.8880164171078138,0.12898029532519742,-0.7783215216598576,-0.17987724275306946,-0.9238735001408338,-0.07144919776614624,-0.11158828387053327,-0.39500068664786026,-0.2891478372579269,-0.1152280081180215,0.6682560491017345,1.071650313075982,0.10224313746016271,0.9290069088254459,0.0724787434415276
2012-12-14,-1.5954988597112847,-0.13039041437741997,0.14503447869588168,0.2157749156528811,1.1306069828202032,1.4510005705728735,0.13426720856534818,-0.8740161128953284,1.1306069828202032,0.4745505802300127,-1.3167376578484093,-0.9669293406596585,0.45518047283336693,0.12641622645898748,-0.3900958272551359,-0.10214572313762763,-0.8735167511844912,-0.002837361068114655,0.03521909231143952,-0.37828429761121174,-0.342649198450861,-0.21970927936543808,0.5267406668519985,0.8453709448395461,0.20070606462005616,0.7534898314881295,0.10405076072276741
2012-12-17,-1.5290896978405604,0.012009946092454567,0.13496965381259662,0.3328479198159903,1.0806670757464432,1.3426363752190011,0.1844640370803969,-0.7618003709589964,1.0806670757464432,0.5709398311409887,-1.4882492759900525,-1.139251779209997,0.48056613747846605,0.4402997227890817,-0.37953262218590206,-0.3428249871608676,-0.7582108383108142,0.18213106494078554,0.0420146401553046,-0.3275586680960424,-0.39880603170498674,-0.3906165522857483,0.1777584095578519,0.2963043896738695,0.13129889702704237,-0.03970459280925888,0.11081388865837656
2012-12-18,-0.9263023807521455,0.03743082509066917,0.2910822480741867,0.11856076655614917,0.8043576907972907,0.8101039179108785,0.11573967861697919,-0.31460004925171053,0.8043576907972907,0.2764321806917405,-0.6380443281130063,-0.6415260867531238,0.9027617470588487,0.37077643399175486,-0.1526889614723772,-0.7361847004496457,-0.9168262414699258,-0.03906629741057369,-0.032922169296772004,-0.3668012367781277,-0.4225430767383352,-0.5203274908368193,0.4053865917073601,0.6462754570326728,0.4871446722003607,0.6576899874727319,0.13888782860525417
2012-12-19,-0.7159922508903703,-0.2783380061757095,0.5187510469926084,-0.035250600644517294,0.8318271309360749,0.8573405117233754,0.22043425240517683,-0.2369523587800947,0.8318271309360749,-0.17555082652059018,-0.38604207155519643,-0.6814340445304364,0.5737664724262732,0.04509847174407892,0.0064962584269805355,-0.34829235723939855,-0.8333096115401295,-0.1856818174723812,-0.10153248641291336,-0.46957901998709645,-0.40879907826504913,-0.5068026505039177,0.2236773223237067,0.3562463622129967,0.39020975142563213,0.12103748822790752,0.14190280914816383
2012-12-20,-0.3547510720630669,-0.06564062143589183,0.32104357689825475,-0.026264870995302742,0.45792958953998314,0.1409133015076427,0.13305775586094817,-0.03642388770365998,0.45792958953998314,-0.05559830623129803,0.21633608980627633,-0.40150689756939417,0.6945307260999456,0.3168530120718917,-0.12747463026552994,-0.5460088535147287,-0.8842304633359795,-0.17147881028495268,-0.046885732782079026,-0.5422369600803997,-0.4288453603744701,-0.5568210709904644,0.07588880042701113,0.11704014056059653,0.5442004693660015,-0.4530879176677235,0.09813869465404941
2012-12-21,-0.16456325186137083,-0.3594053194699561,0.26549552905617013,-0.14597729039920274,0.2957951854376694,-0.16787731580169332,0.13973720817779983,-0.13282044905115314,0.2957951854376694,-0.3530292951813882,0.23642630111954616,-0.24147273945003084,0.24069936457231786,-0.061742842319934814,-0.1011903232178119,-0.36466585143210617,-0.7357224978226463,-0.18672588894070513,0.03156114625142361,-0.5872446490206581,-0.44016222743880096,-0.47875901523594777,0.35661183157967546,0.5548198152485969,0.9051158447675192,-0.34118721656222817,0.030595910294441114
2012-12-24,-0.18296284980165123,-0.26196789379429375,0.12511667428500345,-0.16277628987349962,0.20723934931248555,-0.3349981587280986,-0.06853769005979612,-0.17429835927899429,0.20723934931248555,-0.20077667339294467,0.32418165185776426,-0.19612773728747018,0.32052488765378895,-0.2892249459449938,-0.1971818943206675,-0.7896480920033768,-0.7890753119635631,-0.21532987346426583,0.11933273213844257,-0.6387387055409102,-0.458932936804141,-0.4300867287889966,0.7949624061477356,1.242124394983481,1.380647441418187,0.1764073905769139,-0.029292905378006738
2012-12-26,0.009904650523210998,0.07544148970839233,0.016519164428028324,-0.4802017959781736,0.005439660438279094,-0.7181305089621102,-0.1714436786086729,0.058894898973912785,0.005439660438279094,0.05147070144416086,0.5303985802323634,-0.20496444310483858,0.3984349410298149,-0.012411179382035899,-0.050809922470248674,-0.9230474855970799,-0.9251877045936796,-0.5035483747791185,0.2683371829240928,-0.6015979861705911,-0.4585979947074343,-0.1914824424244629,0.8459736397143306,1.3135497566304184,1.50580046534335,0.7682134416669197,-0.16355805830324743
2012-12-27,0.05805535371296214,0.03311084736818469,0.2129894856369094,-0.1045810387545257,0.11496361866736983,-0.5054560323100553,-0.0980319467032269,0.183209924848828,0.11496361866736983,-0.09224013612600356,0.8451101064270071,-0.17406323721821895,0.3799502745025164,-0.013440134619699305,0.1995989329534323,-0.7736077043959391,-0.4684724949266559,-0.08857700087214544,0.4362702602353657,-0.5851441948884133,-0.4544538961416412,-0.16434008084163268,0.7772303418929677,1.1989982699991248,1.1635538049109948,0.5930770303710398,-0.24933377729689038
2012-12-28,-0.012065875685065099,-0.3846738181983375,-0.10827026110261428,-0.008968821037276286,-0.06966843586292037,-0.8536843468414067,-0.2795149980806708,-0.29376849616504896,-0.06966843586292037,-0.2672160905581779,0.8648032517416793,-0.08840094912910235,0.09200020073630287,-0.20947749090481865,-0.025936299116215183,-1.0784904637374904,-0.5517406466468947,-0.07883114457021838,0.5557111528206969,-0.6044998039081947,-0.4560914600425273,-0.20018890779027881,0.769320301956383,1.1828674107691497,1.0473976464090122,0.6229287588135642,-0.33455302398575787
2012-12-31,0.291702310080164,-0.32418284355233706,-0.12849867678986487,-0.004177320525627787,-0.2796439581118842,-1.2488434304625866,-0.32897559025680545,-0.10239368774698422,-0.2796439581118842,-0.33113623880972903,1.506069976272923,0.1053054073221031,-0.05587934503906145,-0.1480983892064922,0.20343055325049925,-0.8963161509602827,-0.672157834282607,0.07856382217786223,0.7195800973404441,-0.5997688952715611,-0.5221332114542064,-0.2925280512616463,0.5517137081284437,0.8245107984322906,0.8713071025544875,0.16107132102453806,-0.49402657260234367
2013-01-02,0.03687882910496377,0.021632584207801158,-0.14250411799557025,-0.011352964148655937,-0.12565356832016547,-0.949514868338827,-0.2728262988700765,-0.05533478866100346,-0.12565356832016547,0.06746169397526829,1.1146357347659155,-0.009022686402381744,0.08292045247089831,0.20462016747201012,0.15819181218034783,-1.0570153580703423,-0.7270711706687609,-0.1411177187029204,0.7846287421729738,-0.5867276760171294,-0.5813465423820144,-0.43337813202508335,0.686626286243715,1.0366550600914517,0.6613787399652578,0.11638442514320203,-0.5447080863521667
2013-01-03,-0.008939574805158957,-0.0795181603657723,-0.027496735521661434,-0.08171850691450686,-0.013911877373144622,-0.7344040130087621,-0.057564514782350196,-0.0674873822542552,-0.013911877373144622,-0.050304279286812775,0.9315226085892029,0.04896180909498059,0.4162885437010746,0.2843577412187351,-0.04543093981885747,-1.1043716320089787,-0.7768691774225506,-0.16171807038014221,0.8350774983200611,-0.6273465242269287,-0.5804705863541955,-0.5909599986864725,0.61824734094446,0.9184579552642692,0.7396876392152287,0.7341790054133192,-0.6873530358314782
2013-01-04,-0.002646910568207,0.0836066742428197,0.16839794320629536,-0.06393811188233718,0.12214064522301768,-0.48155868700917065,0.036246666591090194,0.15063575429271908,0.12214064522301768,-0.005252553196498365,0.8178954386021513,-0.1491382544906595,0.4872201349265734,0.3119332084420415,0.25719881087970586,-1.112015123660892,-0.331041956414358,-0.2827680672112211,0.8832880578791333,-0.6295352039540754,-0.6066092736020876,-0.6068620271731848,0.6474562746325496,0.9622657928061307,0.3602420346981598,0.9287881130014715,-0.7040164464127996
2013-01-07,-0.09488172705139283,0.2793895993343177,-0.08005978740856622,-0.06386334352082221,0.0038086285189861528,-0.7116573045676897,0.10053522116768726,0.05730651750429319,0.0038086285189861528,0.30795927147016816,0.5903957774608808,-0.18393025201617905,0.8565069038790114,0.4052734741161253,-0.18996401325851736,-1.5099542844048357,-0.25160308131451875,-0.25484394219545814,0.9140945435640164,-0.6548522800022913,-0.5915886676347211,-0.6126929262724689,0.9072626997366805,1.3835247024673336,0.5038806363181337,1.0877720087752154,-0.6698031460821978
2013-01-08,-0.1783550461313957,0.12234433476630188,-0.00506345551673166,-0.13830368286117822,0.1111697742206807,-0.5076605049898908,0.11565008824953309,-0.03257947538508369,0.1111697742206807,0.17694101460651065,0.3930739376880206,-0.6102110540747929,0.5795056226380244,0.23522801684072334,-0.17141924334458758,-1.1869518994615622,-0.3211919088366067,-0.4415321636555757,0.9328113388462875,-0.7033243843040544,-0.5879456929341179,-0.60735964597404,0.9124670930488584,1.3965819385322478,0.4346773195750404,1.0556938136526584,-0.6359884248143884
2013-01-09,-0.2645939354453629,0.19405991403758296,-0.016273862816140953,-0.10246345075203847,0.15865639399947004,-0.41769691342548615,0.14596972491633886,-0.04657700387423757,0.15865639399947004,0.27693849287714106,0.6279771121119733,-0.7788330128026788,0.41900743549272396,0.3424435824666599,0.1718591604958499,-1.1094172592450375,-0.40179934289711844,-0.5643756893562563,0.9176792506530675,-0.6846221937686144,-0.6355301527546139,-0.6416722205355908,0.37886255401769187,0.4896103385811845,0.05445001471130939,1.0350733166662873,-0.6417309621979694
2013-01-10,-0.6419382713693312,-0.11449314068782092,-0.3347827594383294,-0.1951676681946007,0.17372364755434044,-0.39088532568975226,-0.0803598880861192,-0.6306206028741212,0.17372364755434044,0.31684131418994077,0.36585694870778646,-0.9159258104062612,-0.03443331902798836,-0.11075851158990824,-0.5765617043554451,-1.464918751841606,-0.32947884523690063,-0.6562771121704255,0.8747990863854395,-0.6832131292220707,-0.5665943008922834,-0.6265740380985448,0.15098856053849596,0.09323880359949166,-0.3183376159423104,0.9194958719223394,-0.5905286034141048
2013-01-11,-1.0388332410092622,0.021093561332139004,-0.6092521978453843,-0.13732903704928376,0.23287060975419482,-0.2785895979255256,-0.11667420691033177,-0.9442923897923603,0.23287060975419482,0.7154807590294907,0.4113650882526779,-1.0650370714872086,-0.06462909885270543,0.3091474338756477,-0.6574268609542347,-1.568685357375546,-0.34304805201291866,-0.4769025284402973,0.7641095160481561,-0.6900732930632163,-0.40048736502299376,-0.6432581034418089,0.23610322578448142,0.23216249110221698,-0.3017234116265375,1.0285763591802544,-0.5644891496434388
2013-01-14,-1.1330577941455,0.07794976500184332,-0.6639565361983655,-0.038238560872139046,0.25439031961503566,-0.23761874553613369,0.09160889385538519,-0.9981768429192777,0.25439031961503566,0.8259817405093194,0.3460593448840541,-0.9101454958747224,0.12101019482757384,0.6378022115633459,-0.7122523920685608,-1.361760462811878,-0.32182992889869455,-0.2809768326531553,0.6553086920669859,-0.6813943644484729,-0.25721545496018455,-0.7022439816918841,0.10589865453497048,-0.0062630529749935085,-0.46383836660976197,0.9436550032331452,-0.5231787950176794
2013-01-15,-1.1679355451599598,-0.17567976471679805,-0.6266700624103714,0.2543015550578427,0.30350502832317927,-0.14452169703311016,0.14025306397097298,-1.1395673244814732,0.30350502832317927,0.6116304700415726,0.4361178804026331,-1.038514003402636,-0.04665438467066117,0.33769393598824277,-0.7468235949029123,-1.243393207299036,0.03896734410355666,-0.08050792010378745,0.4951218541991689,-0.6769929951432088,-0.16380187828230805,-0.6843435192457392,-0.25994716876487717,-0.6732824295729115,-0.6559341205840596,0.4037339421093901,-0.38633975762589146
2013-01-16,-1.403886795462926,-0.23938799775185451,-0.35619001926429633,0.255290418742773,0.6488111469171198,0.5182114023011068,0.4034641399247583,-1.139988002177465,0.6488111469171198,0.5321789716741516,0.11361074628815249,-1.0699237115769205,-0.24904570994255626,0.016978643820548624,-0.4889198424633473,-0.9804799963384261,-0.09970589650910988,-0.07154130026976491,0.4406576114919834,-0.6641693522573819,-0.14786571604848525,-0.7285246016386473,-0.14682525810910635,-0.4862718349862058,-0.2602310312419604,0.4378462065955096,-0.3227912453555107
2013-01-17,-1.5599734694563785,0.012109771423178985,-0.39334834484867187,0.5854483107120061,0.722694736794964,0.6579112548029518,0.5648314442767177,-1.1061743761795546,0.722694736794964,0.8223628557722763,-0.6958281424154368,-0.8017294767121381,-0.027046225893190893,0.1866277769244438,-0.6665930104519502,-1.6434871504575828,0.550684057247043,0.09024057257274971,0.6474908017061507,-0.6663952863692997,-0.15650772372836408,-0.46258563544638975,-0.0805537093624229,-0.3776654463613958,-0.39840186533462807,0.3235318699532324,-0.2668621715920975
2013-01-18,-1.541668301493188,0.06466950474655825,-0.29874205398444414,0.6337623016344928,0.7785751218111212,0.7602986821609516,0.5038370217426302,-1.0073190031401584,0.7785751218111212,0.8160269922484902,-0.9006266792096684,-0.5198190388525025,0.33463935477636253,0.18671799211535695,-0.7889168311557565,-1.7463183547840055,0.7921414889467873,0.1667949930879214,0.8483494442085255,-0.6820572485690783,-0.25404122761226694,-0.22446617292040724,-0.42154139127907797,-1.0096180958125354,-0.5347931040988821,-0.40648030930863477,-0.14120904834844464
2013-01-22,-0.9809663098496066,-0.2182620246868815,-0.42650137150943024,0.45478333426147355,0.3263290150898113,-0.10841763760180727,0.30135298975585645,-0.935732817197965,0.3263290150898113,0.4095773329168934,-0.687875497111895,0.08812436902800548,-0.1520506520631439,0.11336194768536625,-0.7246137799163122,-1.6708262309381665,0.5676002764307595,0.005590893953913145,0.8874998762013162,-0.669183871469837,-0.2970375287736952,-0.12828201560944436,-0.47360616360617624,-1.1041748852514606,-0.45282417575932143,-0.36101030522219774,-0.031042471062778274
2013-01-23,-0.7211414716079733,0.014961105595965044,-0.49433298524658364,0.38995735509239576,0.11059039430464708,-0.5252946038321895,0.25349954886998904,-0.6995526874085882,0.11059039430464708,0.5292108449693004,-0.6135984614547356,0.19825357233860047,0.3654326957268443,0.6725816640013127,-0.7359060119215877,-1.5429430864849607,0.6331672048819977,-0.018929789864011753,0.8743492501175878,-0.7148761577120706,-0.33174543315487165,-0.08517534629151098,-0.17469792239309043,-0.553383601993829,-0.43725205090018426,-0.06333077317658684,0.014486537748373177
2013-01-24,-0.9083617727158725,-0.07809366120306174,-0.4609029714409134,0.5263063737031441,0.25499620500731773,-0.24931433300345396,0.2918505867019105,-0.8364135612328845,0.25499620500731773,0.5125831498984029,-0.7936679380319268,0.02807631495315843,0.1783761221348321,0.7225918081393622,-0.5761242282514254,-1.2579850448978303,0.8161166747559867,0.05793821097075298,0.8745115613017258,-0.7409217894356559,-0.35218474783071285,-0.01394066467524385,-0.6158225901378114,-1.359900061931227,-1.190352963032135,-0.7065921104264485,0.10876520385321647
2013-01-25,-0.9159730437067819,-0.01665121566327895,-0.6750100222589609,0.31890331609276695,0.10676698616737061,-0.5344897611067543,0.2241748052604902,-0.9381271436684224,0.10676698616737061,0.6637278753840984,-1.0075049067112143,-0.17463458724967598,-0.09261361854380007,0.6062083557140886,-0.6731187187340985,-1.5866399808452678,0.9475486637425642,-0.11030591343544031,0.8324468316002583,-0.7471277663256217,-0.32096798656976616,-0.14851232472916798,-1.0614969661427396,-2.1589098415572407,-1.6156683870655237,-1.2068673808926618,0.28626251434937944
2013-01-28,-0.6082346173976061,-0.09168822173392176,-0.525521950186494,0.17997858656532065,0.015616257446391167,-0.707563058783805,0.21600931748858976,-0.7169294341571416,0.015616257446391167,0.40837320229233803,-0.7306204692523288,0.20462484124881708,-0.12473010717564864,0.7816432163385273,-0.7163093086580733,-1.3259875707124449,0.3328764975321513,-0.2786197994198712,0.7505705704311879,-0.7483664920659696,-0.3838617343908547,-0.17411207841219842,-0.7876989102156613,-1.6440436080511123,-1.3223477868488789,-0.9101770703445654,0.34409088867329124
2013-01-29,-0.964073122711876,-0.5418147573805958,-0.21435930524587593,0.15837303797272695,0.4671789545885654,0.15763432626546472,0.2679275621428774,-0.979957214337566,0.4671789545885654,0.03678241124741711,-1.0353755102985447,-0.34434651069513644,-0.15648867597659866,0.806200019104795,-0.13492598453309446,-1.2582343506192002,0.19284903603219083,-0.6291035972279005,0.6891835705887737,-0.6808324814834494,-0.3944376119646791,-0.1851482174226849,-0.4666718922296624,-1.0607799761516976,-1.0406766420147682,-1.1630340742631482,0.31687909399557335
2013-01-30,-1.0201360470616043,-0.6411828079487797,0.11159384533639229,0.13003725995053844,0.7363811055543905,0.6724057622947924,0.5491506973827593,-0.8661495130484597,0.7363811055543905,-0.17066802455942923,-1.4191827000497728,-0.4452492680383343,-0.31346456630500463,0.4382369648356975,0.18331731677360127,-1.1417742998740532,0.15327543839824756,-0.7284655029339165,0.5093909574824348,-0.5604083344775517,-0.3479525462230673,-0.19664256446254755,-0.8169981462110341,-1.6827137082728505,-1.1543254320097516,-1.9461838016365351,0.36397008751062526
2013-01-31,-0.9261400065140685,-0.3584304369533721,0.24398459934794947,0.2867377781848329,0.7705692662073224,0.7351876460016371,0.6083097655687671,-0.570063059819062,0.7705692662073224,-0.03274228696568237,-1.047120817342527,-0.27102649104472515,-0.3753902503207234,0.7276315180965701,0.3178987416794234,-0.7620409681502296,0.3490406680869026,-0.5545154793150519,0.37623293878440445,-0.5316318763867611,-0.2684979271633179,-0.2033321376567475,-0.6754480260194671,-1.4173829633812298,-1.1486416574684386,-2.2335121092744883,0.33865178285934655
2013-02-01,-1.2532155584773894,0.12200226753040322,0.30141160724117144,0.4504393209119873,1.0221498274044158,1.2195538651115698,0.4831588511414139,-0.44204854391950266,1.0221498274044158,0.47531226293789874,-1.3471185456024768,-0.5131420453536161,0.19570405976732466,0.9096494692482163,0.26496533827929153,-0.441138125822671,0.6286554469220753,-0.4834567106794624,0.26455956279090065,-0.5157165915005366,-0.1940512343700645,-0.20151677954526961,-0.3628934218826154,-0.8493649849633688,-0.8224455467199733,-1.734377162993601,0.273356621973966
2013-02-04,-1.1029117099673598,-0.03585181097943426,-0.07107249866436323,0.23891488855467077,0.6590146347223786,0.5284205632752118,0.1818050140613485,-0.6792477771192045,0.6590146347223786,0.45077946308406586,-1.193511682896976,-0.49540347154772546,-0.11948584331072054,0.8257010959824354,-0.2575429592122737,-1.018713098491831,0.35472962577852685,-0.6806425786212456,0.08542571446649941,-0.525168062021763,-0.2356507674137486,-0.23656441070485076,-0.6169289788709915,-1.295580811480636,-1.064989820875826,-1.9694177713919812,0.2051133041314599
2013-02-05,-0.7185625320637337,0.04721068981032364,-0.261009864173657,0.34257919952882987,0.27580167598253597,-0.2040266426954974,-0.025333659918872306,-0.535162195981959,0.27580167598253597,0.4496254608124874,-0.6851721913294462,-0.3166957918189888,-0.23017330020753207,0.5805611202369759,-0.20374542635817136,-0.9842832106108863,0.4784769138103452,-0.4805686785879482,-0.09092496458287802,-0.572112630210519,-0.24705281032238113,-0.2704595631221729,-0.467936106066514,-1.0226466250205908,-1.1598802547372609,-2.0394723276708397,0.013172266539572333
2013-02-06,-0.4230836666190103,0.5462722131650608,-0.5118216238821581,0.24082609953413756,-0.09375039878600225,-0.9154357752607102,-0.3238002831699198,-0.24041338316743735,-0.09375039878600225,0.859332001252129,-0.28096986166968485,-0.10948823784622938,0.4141002842628567,0.905436392572631,-0.5032594755337432,-1.4619715093219663,0.44584929547752983,-0.7342069913781303,-0.18519800886350213,-0.43684939057321925,-0.25928625246434295,-0.3479817823795885,-0.4918084432698037,-1.0565907517126203,-1.1847788661130951,-1.5902684795543887,-0.24953265453092213
2013-02-07,-0.4453394531429379,0.7829146555240347,-0.5750911268062479,0.26632401619012336,-0.12467626732250407,-0.969925585423756,-0.503262015742957,-0.15667447557114045,-0.12467626732250407,1.0944863158542053,-0.21272347000676373,-0.0897212988364166,0.5760526115560705,1.1566228012088127,-0.5511171897187345,-1.6271362623088839,0.43349444326929976,-0.8006684495507753,-0.25429117187240363,-0.23253298106533102,-0.26957798392810606,-0.42337612934024604,-0.9231520306532972,-1.8044351432930321,-1.0972120850871494,-1.9090725298887699,-0.3096296910100603
2013-02-08,-0.25213881827513895,0.4996019344771643,-0.39349644545270357,0.22991604547961908,-0.11914687837333027,-0.9540166516338388,-0.4948928398472889,-0.09853852811768672,-0.11914687837333027,0.697374394632713,0.395837756943085,0.03314185919283544,0.6008377236012944,0.905315222131575,-0.09137401111638721,-1.2228827352084133,0.5007455159524989,-0.7526093696774405,-0.13142491333859532,-0.15755535389146072,-0.26888763137221083,-0.5657149258490548,-0.8047097127247468,-1.5784378259353473,-0.8006589617479593,-1.248525421010191,-0.356826599937767
2013-02-11,-0.6153341736824648,0.429996753890741,-0.3187555639225665,0.3320011804536239,0.1680635209771066,-0.38042913969298303,-0.44354512541677027,-0.29448553877401473,0.1680635209771066,0.7532206089767881,0.43178282636797294,-0.13785533948622117,0.39934657590323663,1.0689420211683573,0.2296536110784249,-1.241988784248005,0.5536020564448524,-0.629425244680083,-0.10293937337080084,-0.10859934317688455,-0.2900667744379474,-0.7079889204247615,-0.7673851455518018,-1.4977894468348796,-0.8415819630083883,-0.9720233691396025,-0.4620925295829698
2013-02-12,-0.5294399503827343,0.4738396156318301,-0.22643026742497105,-0.005072254021141735,0.1788115502572897,-0.35337004107746023,-0.3221591541729288,-0.1643560209411298,0.1788115502572897,0.7131503003983859,0.6239031835634169,-0.04548860965440966,0.3865679358942952,1.1506382935569888,0.3648173544544553,-1.1910596008961685,0.03256393117429845,-0.6973583104040624,-0.07334176724034992,-0.05701419097665549,-0.3227915926642015,-0.7262388090228907,-0.7806270264597995,-1.5062026688491021,-0.7414259784579175,-1.1481715675853756,-0.5549543128506821
2013-02-13,-0.5737971941673651,0.7292131537445325,-0.11948808674058695,-0.06683194573302406,0.2838446460648696,-0.13768629170871988,-0.2509505289182778,0.02319795045173216,0.2838446460648696,0.8959983372733678,0.6137920581545436,-0.15322864827481789,0.8863908870580532,1.0626766963884808,0.42885156158003146,-0.7374676860192672,-0.39067995271677736,-0.7048815602720723,-0.0676350615396135,0.04050389668653865,-0.34686732201587955,-0.6201824287542336,-0.86482749054638,-1.6372044697635062,-0.5002510519603192,-0.9924128714511469,-0.559180656647605
2013-02-14,-0.5823988077662371,0.45048419883441515,-0.2549772436614117,0.15794711007035717,0.19247980621165595,-0.3162371698871647,-0.2495822754420248,-0.22491065786296752,0.19247980621165595,0.7280990543111159,0.8562903377682323,-0.34191341033969475,0.6752481679643343,0.7235529915370722,0.05564573248183319,-0.8512095839317725,-0.12334187336707995,-0.5530640345547441,-0.13341086327163776,0.044726595962721036,-0.3484394379392767,-0.6076481994959202,-0.8192574604698712,-1.5421792711593647,-0.5580962082909143,-0.7090121249008211,-0.6070795010171715
2013-02-15,-0.5358551333051741,0.6020631023415145,-0.28235628293703613,0.12842383976167254,0.1429425203750372,-0.41087706448888217,-0.02726970110517978,-0.1292419688393009,0.1429425203750372,0.8480540167470251,1.0724222463566635,-0.14919457750332463,0.5771313873958723,1.2006594547862424,0.06463579048190976,-0.7880497338903156,-0.5530142830084743,-0.5144192653789733,-0.2860642920946327,0.09366905329694128,-0.3527846473716383,-0.6592365900484246,-0.33151690766866315,-0.6889067451537467,-0.19718929912754937,-0.09820914192549746,-0.6733323985338302
2013-02-19,-0.7275259378307347,0.6417074988468982,0.008314636195782207,-0.35064195772144363,0.47418967085215336,0.26311832982365196,0.14029585731004396,-0.03337204964480064,0.47418967085215336,0.8277275671572639,0.8484552639285959,-0.28179823321080616,0.5644489849279495,1.2181402810350426,0.24487720322393866,-0.5522854422075957,-1.1830182093895694,-0.7042325074612256,-0.5051819498327009,0.1441828069514921,-0.32998131954257104,-0.5150314993096364,-0.24084999203768553,-0.527021149551864,0.1724396062685838,0.04568428252631135,-0.6387226311339901
2013-02-20,-0.9079745157880571,1.0721754362224212,-0.01377246247909718,-0.18204790177352306,0.5745316693619933,0.47072056670776746,0.19834713378950145,0.09854615034858376,0.5745316693619933,1.2703809338633845,0.05792073452071089,-0.26334778029714523,1.2649819470932315,1.5104852766977541,0.3420212428262075,-0.5224474715243763,-0.7678100914251957,-0.6172716732046007,-0.517245105712802,0.26530954151788205,-0.3232316914068553,-0.45956413807594665,-0.8278991891753911,-1.5316663217346782,-0.2856713659536073,-0.188838616006073,-0.6354986339236642
2013-02-21,-0.922945916773944,0.837753576483471,-0.05473448860535153,-0.35094442228160494,0.5548716522225453,0.4330799482380149,0.1968263735821219,-0.069228579719018,0.5548716522225453,1.0993296156575867,-0.23518558499242398,-0.41243717338612784,0.8057711607898976,1.1648871169088042,0.36672234507780627,-0.47934239266405776,-0.8921319769157207,-0.5614203894656442,-0.5042356607004224,0.3211341614166694,-0.33637236293701533,-0.32891309330026847,-0.3344974619417959,-0.6712363622606864,-0.11912520901963436,0.38443650060982154,-0.675631244134135
2013-02-22,-1.2660668573923903,0.8836148531840893,-0.3172020003013484,-0.4236087436586138,0.587992798518202,0.5047504508378965,0.05992166512657548,-0.3968068068886374,0.587992798518202,1.3957866525891076,-0.4014741149415053,-0.6064348232159331,0.9421817862146388,1.1903811961524635,0.09470495726918189,-0.7054681256369573,-1.1418177399147391,-0.636149146951337,-0.41378305734209264,0.3595951912462404,-0.35228813625639105,-0.25107964312498177,-0.40910653978898587,-0.7943636916153947,0.19472470031555558,0.4227375550600029,-0.6575242379574422
2013-02-25,-1.1781198837552262,0.892505416521696,-0.4557673175906934,-0.3202560154478888,0.4322882560740848,0.19296659048141757,-0.17738879889305093,-0.42852525743847686,0.4322882560740848,1.4300627688553749,-0.29954868298943166,-0.5356891292472433,0.8905777026412071,0.9766019528737893,0.16415016466040439,-0.5764318096119541,-0.7705912167959453,-0.4080557195522351,-0.3620837730476245,0.391277531598973,-0.4039598030241695,-0.1934808958433564,-0.04140323851084481,-0.1520947470398836,0.8912257968771735,0.8411482915187849,-0.6160382669388599
