,1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,20Y,30Y,2s10s_spread,3m30y_spread,level,slope,curvature
2013-08-07,1.0583333554882455,1.047161373082082,1.0486026462214837,1.1626571749064514,1.3893249591369843,1.6286059989130828,1.8805002942347468,2.0450078451019764,2.2221286515147716,2.5118627134731324,2.714210030977059,0.8328036923777873,1.6670486578949772,1.8306513016288342,0.8328036923777873,0.14954697781773785
2013-08-08,1.0491270951384997,1.0391415861961237,1.041623677828448,1.1565733700354728,1.3839906628171976,1.623875556173623,1.8762280501047488,2.041048144610575,2.2183358396911017,2.508091135346328,2.710314031576255,0.8343451768739041,1.671172445380131,1.826184850871016,0.8343451768739041,0.15012959770119805
2013-08-09,1.0376109229001913,1.026311786608781,1.027805251814949,1.1420913185186958,1.369169986720021,1.6090412564189251,1.8617051276154077,2.027161600309469,2.205410674501108,2.496452350190326,2.700286627377123,0.8362406877810868,1.673974840768342,1.8120952629455125,0.8362406877810868,0.14882959400968643
2013-08-12,1.0408025763650748,1.0304150662798754,1.0328801446945235,1.148197811609018,1.3763680670233598,1.6173909109375488,1.8712663433515846,2.0379943642654674,2.2175749736791976,2.5100081715927742,2.715293958006198,0.8412069066558379,1.6848788917263224,1.8217364613513807,0.8412069066558379,0.14858964600061153
2013-08-13,1.0356912326543772,1.0275718379848697,1.0323218181790141,1.1499411732368099,1.3804299031582574,1.6237880079433566,1.8800154875921073,2.049112342104509,2.2310785714805634,2.525914175720269,2.7336191548236264,0.850648668322306,1.7060473168387567,1.8305079874103096,0.850648668322306,0.14852250054539384
2013-08-14,1.0319053980751514,1.023533796807545,1.028281115568632,1.1461473543584124,1.3771325131768857,1.6212365920240526,1.8784595908999127,2.0488015098044663,2.232262348737713,2.5288421076996523,2.738540786690285,0.8551298355608272,1.7150069898827398,1.8292848176048373,0.8551298355608272,0.14752431988522652
2013-08-15,1.0448774845633828,1.037994853344967,1.0441111072768623,1.163226246359069,1.395340270591587,1.6404531799744162,1.8985649745075568,2.069675654191009,2.2537852190247727,2.550893669008847,2.7610010041432327,0.8584449484331858,1.7230061507982657,1.8492301547079721,0.8584449484331858,0.14800445939875395
2013-08-16,1.0366602247487446,1.0276496162157125,1.032139818908343,1.1501308328266362,1.3816226579705915,1.6266152943402097,1.8851087419354904,2.0571030007564333,2.2425980708030395,2.5415939520753073,2.754090644573238,0.860975412832448,1.7264410283575256,1.8364431569030402,0.860975412832448,0.14599675509734977
2013-08-19,1.020536506559866,1.0125191608509223,1.017750451128207,1.1362303773917195,1.3679589396414598,1.6129361378774285,1.8711619720996249,2.042636442308049,2.2273595485027013,2.5253312906835816,2.73655166885069,0.8594006088612416,1.7240325079997676,1.8221601534145953,0.8594006088612416,0.1470054560550884
2013-08-20,1.0173102612137621,1.0078711422052813,1.0118908764842576,1.1293694640506915,1.360306904904583,1.6047031990459317,1.862558346474738,2.0338723471910014,2.2186452011947226,2.516876908485901,2.7285674690645374,0.8583382962901396,1.720696326859256,1.813836817524681,0.8583382962901396,0.14616458685016998
2013-08-21,1.0238526266860997,1.011522676398234,1.0131104059061968,1.1286158152099883,1.3580389043096082,1.601379673205057,1.8586381218963344,2.0298142503834407,2.2149080586663747,2.5139195467451376,2.7268487146197296,0.8568691543567666,1.7153260382214957,1.8105283616241057,0.8568691543567666,0.14432928081668583
2013-08-22,1.0269665006992796,1.0159328418162663,1.0183761281725145,1.1342963597680245,1.3636935366027951,1.6065676586768283,1.8629187259901223,2.0327467385426785,2.2160516963344956,2.512833599365574,2.7230924476359144,0.8523581597317005,1.707159605819648,1.8142213196424712,0.8523581597317005,0.14609221904295389
2013-08-23,1.0306202495907264,1.0187304373965977,1.0202077031854575,1.1350520469573062,1.3632634687121437,1.6048419684499697,1.859787546170785,2.0281002018745884,2.2097799355613805,2.5048267472311614,2.7132406368839312,0.8465164668492369,1.6945101994873335,1.810943650148103,0.8465164668492369,0.14653168806804562
2013-08-26,1.0368045755950657,1.0231941133044966,1.0233162353626397,1.137170941769495,1.3647582325250622,1.6060781076293416,1.861130567082333,2.0299156108840366,2.2124332390344525,2.5086834515335803,2.7186662483814206,0.8476750065093903,1.695472135076924,1.812774012880616,0.8476750065093903,0.14506966260515153
2013-08-27,1.0350270083347552,1.018065446318227,1.015206786905685,1.126451030097129,1.3517981758925588,1.591248224291975,1.8448011752953772,2.0124570289027655,2.1942157851141393,2.4900774439294997,2.700042005348846,0.8424176092215805,1.681976559030619,1.7969383787673585,0.8424176092215805,0.1435883895840564
2013-08-28,1.0481670805539927,1.0316433887261673,1.029167720910204,1.1407400771061023,1.3663604573138624,1.6060288615334843,1.859745289764968,2.0275097420083132,2.209322218263521,2.5051827185305897,2.7150912428095206,0.8429617609496585,1.6834478540833533,1.8118093217807836,0.8429617609496585,0.14380790395255305
2013-08-29,1.046057879622925,1.030555783561952,1.0288666167628642,1.1409903792256617,1.3669270709503445,1.6066766919369122,1.8602392421853653,2.027614721695703,2.208803130467927,2.5038044685020355,2.7126187357980296,0.8418760595175827,1.6820629522360775,1.8119898145345459,0.8418760595175827,0.14474828295245912
2013-08-30,1.0584080330915344,1.0416763247447918,1.0390634451230802,1.1505693942264,1.3761941720547504,1.6159377786081321,1.8698002138865446,2.0377814778899883,2.219881570618463,2.5161004920719687,2.7264382422505062,0.8436873985637128,1.6847619175057145,1.821958652186586,0.8436873985637128,0.1435246850998757
2013-09-02,1.0668130426105746,1.0478548919860944,1.0433943057994717,1.1534312840507057,1.3779658267397972,1.6169979338667457,1.8705276054315518,2.0385548414342143,2.2210796418747347,2.5181020067531117,2.7296219360693463,0.8431138151349375,1.681767044083252,1.8231910246820278,0.8431138151349375,0.14200974224857177
2013-09-03,1.0536669462541852,1.0394627712217435,1.0393834683556347,1.1534290376558596,1.3815994791224173,1.6238947927553082,1.8803149785545328,2.05086003652009,2.235529966651981,2.534324768950204,2.747244443414761,0.8539304875295635,1.7077816721930177,1.8324814747763103,0.8539304875295635,0.14350051133466746
2013-09-04,1.0501562122576729,1.039045788779923,1.041674985100837,1.1580438012204153,1.388152237138657,1.6320002928555633,1.8895879683711332,2.0609152636853674,2.2459821787982652,2.544788713709827,2.7573348684200525,0.8578299416596082,1.7182890796401296,1.8412407947693517,0.8578299416596082,0.14504152080534416
2013-09-05,1.0613065237222368,1.0486271881223457,1.0497595544593536,1.1647036227332601,1.3934593929440653,1.6360268650917693,1.8924060391763717,2.0625969151978727,2.246599493156273,2.5444137730515712,2.756039754883769,0.8531401002122077,1.7074125667614235,1.8441549750922366,0.8531401002122077,0.14475319225240524
2013-09-06,1.0678281321506355,1.0544753853260338,1.0551357358410283,1.1698091836956184,1.3984957288898048,1.641195371423587,1.897908111296965,2.0686339485099388,2.253372883062509,2.5521249149546748,2.7648900441864366,0.8548771541727043,1.7104146588604028,1.8499255744164262,0.8548771541727043,0.1439476106416162
2013-09-09,1.0835615499961864,1.0700314565113787,1.0704187582588933,1.1847234552387302,1.4129455474508896,1.6550850348953712,1.9111419175721753,2.0811161954813016,2.26500786862275,2.562816936996521,2.774543400602614,0.8520623211718603,1.7045119440912355,1.8630317778819385,0.8520623211718603,0.1443304190707111
2013-09-10,1.0919577479667029,1.0764349916544134,1.0750470045968403,1.1877937867939838,1.4146753382458441,1.6556916589524213,1.9108427489137154,2.0801286081297254,2.263549236600453,2.561104634325896,2.772794801306057,0.8488738983546087,1.6963598096516435,1.8630224412533376,0.8488738983546087,0.1434609229811339
2013-09-11,1.1043278726845327,1.088487641014965,1.0865549348859258,1.1985297542974158,1.424412099249434,1.6642019697419812,1.917899365775057,2.085504287348661,2.267016734462795,2.562436707117456,2.7717642053126474,0.8426046352133609,1.6832765642976824,1.869776066495762,0.8426046352133609,0.14436989783788468
2013-09-12,1.0970400450897169,1.0846771888935747,1.085545156286257,1.1996439472677651,1.426973561838098,1.6675339999972563,1.9213252617452397,2.088347347082048,2.268600256007682,2.5620839885221405,2.768798544625424,0.8416266941695838,1.6841213557318495,1.8722996931970066,0.8416266941695838,0.14707670564469932
2013-09-13,1.1140003162748944,1.1015664973878412,1.102227853746467,1.2159843853507712,1.4428360922007544,1.6827829742964162,1.9358250316377563,2.1019622642247757,2.281194672057474,2.5735222551358503,2.7789450134599054,0.8383585798567195,1.6773785160720642,1.8866185986319948,0.8383585798567195,0.14761929901728443
2013-09-16,1.1025237274272015,1.090966680273195,1.0925250426517512,1.2071988145628703,1.4349879960065524,1.6758925869827974,1.929912587491605,2.0970479975329757,2.2772988171069093,2.570665046213406,2.7771466848524655,0.8423108211003569,1.6861800045792705,1.8807331335350224,0.8423108211003569,0.14753836186974834
2013-09-17,1.1150125407638647,1.1048464853666395,1.10770757071481,1.2235957968083768,1.4525111636473396,1.6944536712316984,1.9494233195614532,2.117420108636604,2.2984440384571507,2.5924951090230937,2.799573320334433,0.8459328748098112,1.6947268349677933,1.9001261738886477,0.8459328748098112,0.14789143701841612
2013-09-18,1.1054241828040452,1.0983004304917008,1.1038330658803817,1.2220220889700875,1.4528674997608182,1.696369298252574,1.9525274844453544,2.1213420583391605,2.302813019933991,2.596940369229847,2.8037241062267277,0.8499455201731727,1.705423675735027,1.9027360013800545,0.8499455201731727,0.14937444919589993
2013-09-19,1.0917470676614773,1.0863854631083247,1.0930992385839156,1.2118883940882503,1.4427529296213288,1.6856928451831512,1.9407081407737172,2.107798816393027,2.2869648720410805,2.578206307717878,2.7815231234234195,0.8442119424197516,1.6951376603150947,1.890141980812042,0.8442119424197516,0.15169847988502516
2013-09-20,1.0896231061483896,1.0854771550842186,1.0932420756313934,1.2129178677899148,1.4445045315597815,1.6880020669409947,1.9434104739335538,2.1107297525374595,2.289959902752711,2.5811009245793075,2.7841528180172515,0.8454553711929294,1.6986756629330328,1.8926249694153487,0.8454553711929294,0.15235651355461544
2013-09-23,1.0814456300337287,1.0766395088750245,1.0840315091745938,1.2036216309324375,1.435409874148555,1.6793962388229466,1.9355807249556118,2.1039633325465514,2.284544061595765,2.577322912103252,2.7822998840690136,0.8491341874472098,1.7056603751939892,1.8851782202333105,0.8491341874472098,0.1512075141669036
2013-09-24,1.0947353512779632,1.0876461276313991,1.0931570086237214,1.21126799425493,1.4419790845250249,1.6852902794340063,1.9412015789818742,2.1097129831686283,2.2908244919942686,2.584536105458795,2.790847823562208,0.8488454074692438,1.703201695930809,1.8913350518337226,0.8488454074692438,0.14959958144445507
2013-09-25,1.0944433980401804,1.0848720951630642,1.0882809652077585,1.2046700081742636,1.4340392240625792,1.6763886128727055,1.9317181746046423,2.10002790925839,2.281317816833948,2.575587897331317,2.7828381507504965,0.8472785927713689,1.6979660555874323,1.8823584051670565,0.8472785927713689,0.14807930831275717
2013-09-26,1.0803021413088558,1.0735152688281293,1.079447478217966,1.198098769478366,1.4294691426093287,1.673558597610855,1.9303671344829438,2.0998947532255965,2.282141453838812,2.5771072363225898,2.784792100676932,0.8526723112294834,1.7112768318488027,1.8806592436436949,0.8526723112294834,0.14912367251774672
2013-09-27,1.0579618419734793,1.0530638024745127,1.0605156588225475,1.1803174110175838,1.4124690590596214,1.6569706029486602,1.9138220426847008,2.0830233782677423,2.2645746096977857,2.5584757369748297,2.764726760098876,0.8521055506381643,1.7116629576243632,1.863621903814036,0.8521055506381643,0.15060041661199453
2013-09-30,1.0512522092573897,1.0462749836635639,1.0538065769935328,1.1738469892472967,1.4063962204248557,1.6514542705262096,1.9090211395513583,2.0790968275003023,2.261681334373041,2.556774660169575,2.7643768048899036,0.8552851139481854,1.7181018212263397,1.8590328981164184,0.8552851139481854,0.14996472430481989
2013-10-01,1.0323939960734356,1.0256801504510806,1.0316783557562323,1.15038861198889,1.3818109191490542,1.6259452772367244,1.8827916862519007,2.0523501461945837,2.2346206570647733,2.5296032188624684,2.73729783158767,0.8528097379157191,1.7116176811365895,1.8330744208219094,0.8528097379157191,0.14915179628997377
2013-10-02,1.0234517293815903,1.0149423550612247,1.0192730859420294,1.1364439220240043,1.3664548633071498,1.6093059097914661,1.8649970614769527,2.0335283183636097,2.2148996804514374,2.509111147740435,2.716162720230603,0.8484448171442875,1.7012203651693782,1.8154505350785133,0.8484448171442875,0.14863957919531812
2013-10-03,1.0298749982670183,1.023696425287063,1.0297134572605215,1.1479260941873952,1.3783343360676823,1.6209381829013845,1.8757376346885009,2.042732691429032,2.221923353122977,2.513309619770336,2.71689149137111,0.8435890170552947,1.693195066084047,1.8253317746263866,0.8435890170552947,0.15121758018634246
2013-10-04,1.0366193376207098,1.0315650570555963,1.0384289783767349,1.1572111015841249,1.3879114266777666,1.6305299536576598,1.885066682523805,2.051521613276201,2.2298947459148497,2.5201860804397493,2.722395616850901,0.8419833192370831,1.6908305597953048,1.8342909517054737,0.8419833192370831,0.15232719245499382
2013-10-07,1.0461356356920741,1.0400598869781554,1.0458928397375966,1.1636344939703982,1.3932848496765597,1.6348439068560814,1.8883116655089636,2.053688125635205,2.2309732872348076,2.5201671503077696,2.7212697148540923,0.8376884375582478,1.6812098278759369,1.8375232674734434,0.8376884375582478,0.1523651941065598
2013-10-08,1.0374895346932946,1.030702346970458,1.0359797705432625,1.1533218054117094,1.3827284515757978,1.6241997090355285,1.8777355777909008,2.0433360578419153,2.2210011491885715,2.510730851830869,2.712525165768809,0.8382726976127737,1.6818228187983513,1.8271550595184234,0.8382726976127737,0.15174155481743234
2013-10-09,1.0469895617974225,1.0374089462843694,1.040138480422991,1.155178164213287,1.3825279976552582,1.6221879807489037,1.874158113494224,2.0384383958912187,2.215028827939889,2.503929409640233,2.7051401409922518,0.8325008302846306,1.6677311947078823,1.823904979696457,0.8325008302846306,0.15075940139330113
2013-10-10,1.0528422805634303,1.0419338925558213,1.043381815327017,1.1571860488770176,1.3833465932058233,1.621863448313434,1.8727366141998496,2.03596609086507,2.2115518783090953,2.499493976531925,2.6997923855335606,0.828205285103272,1.6578584929777394,1.8225450285715894,0.828205285103272,0.15057475688478084
2013-10-11,1.0385656450431968,1.0278518396024496,1.0296001957585994,1.1438107135116466,1.3704833928615905,1.609618233808432,1.8612152363521703,2.025274400492806,2.201795726230339,2.490779213564769,2.6922248624960963,0.8313123333687487,1.6643730228936466,1.8111647851480335,0.8313123333687487,0.15015135361241105
2013-10-14,1.0507504063762012,1.040518185195692,1.042775282558755,1.157521698465391,1.3847574329155996,1.6244824859093814,1.876696857446735,2.041400547527662,2.2185935561521624,2.508275883320234,2.7104475290318795,0.8338361232365628,1.6699293438361875,1.8266826155048321,0.8338361232365628,0.15004272582570843
2013-10-15,1.0628546518573292,1.0512432620125582,1.05234058891111,1.1661466325529846,1.3926613929381813,1.631884870066701,1.8838170639385432,2.0484579745537084,2.2258076019121957,2.515865946014006,2.718633006859139,0.8331462089740145,1.6673897448465809,1.83409535292964,0.8331462089740145,0.1491651330267092
2013-10-16,1.0663595629673992,1.0532798822754044,1.0530090353352093,1.165547022146814,1.3908938427102184,1.6290494970254226,1.8800139850924262,2.04378730691123,2.2203694624818335,2.5097604518042362,2.7119602748784395,0.8294756197716151,1.6586803926030351,1.830425763428159,0.8294756197716151,0.14876466499280072
2013-10-17,1.071896914435069,1.0576951679610802,1.0563232912901062,1.1677812844221471,1.3920691473572027,1.6291868800952733,1.8791344826363585,2.041911954980459,2.2175192971275743,2.5059565090777043,2.707223590830849,0.8254501497703717,1.6495284228697689,1.8295743090403784,0.8254501497703717,0.14868052078794003
2013-10-18,1.0753103461459763,1.0611217824968042,1.0596772106349224,1.170976630560332,1.3950200422730323,1.6318074457730236,1.8813388410603058,2.043614228134879,2.2186336069967427,2.5063969776458976,2.7069043400823434,0.8236135647237104,1.6457825575855392,1.8316641634433601,0.8236135647237104,0.14902403285083654
2013-10-21,1.051832987853592,1.0381718830440039,1.03728078327772,1.1491596885547408,1.373808598875066,1.6112275142386956,1.86141643464563,2.0243753600958687,2.200104290589412,2.4886032261262594,2.6898721667064116,0.8262956917143462,1.6517002836624077,1.811776441370036,0.8262956917143462,0.14891997982678173
2013-10-22,1.045689168329343,1.0322584976255704,1.0317529012063311,1.1441723790716247,1.3695169312214515,1.6077865576558112,1.8589812583747043,2.02310103337813,2.200145882666089,2.4901158062385806,2.693010804095606,0.8306289514446377,1.6607523064700354,1.8095480240874149,0.8306289514446377,0.148299702861868
2013-10-23,1.0418869353045708,1.0275745683053035,1.026272867715016,1.1379818335337093,1.362701465761383,1.600431764398037,1.8511727294436715,2.0149243608982865,2.191686658761882,2.481459623034458,2.6842432537160144,0.8289851930004992,1.6566686854107109,1.8018536179889788,0.8289851930004992,0.14795733436407765
2013-10-24,1.0383998501722362,1.0223856007045666,1.019503882099748,1.1297546943577803,1.353138037478663,1.5896539114623975,1.8393023163089823,2.0020832520184184,2.1779967185907054,2.467042716025843,2.669221244323832,0.8248586811120424,1.6468356436192655,1.7901456907927837,0.8248586811120424,0.14746987654859645
2013-10-25,1.0369350727767472,1.0192551474665983,1.0151374240149327,1.1245819024217505,1.347588582687051,1.5841574648108354,1.8342885487931029,1.9979818346338538,2.175237322333088,2.466055011890805,2.6704349033070063,0.8276487396460368,1.651179755840408,1.7857048179377475,0.8276487396460368,0.14575119256606683
2013-10-28,1.059559940743865,1.040674644414335,1.0354364023985672,1.143845214696562,1.3659010813083186,1.6016040022338376,1.8509539774731187,2.013951007026162,2.1905950908929674,2.480886229073535,2.6848244215678654,0.8246940095846489,1.6441497771535303,1.8024833832248017,0.8246940095846489,0.14541178274495126
2013-10-29,1.0672616355098947,1.048792644410985,1.043763028099286,1.1521727865747982,1.3740219198375205,1.609310427887454,1.8580383107245984,2.020205568348953,2.195812200760519,2.4848582079592956,2.687343589945283,0.8217902809229984,1.6385509455342981,1.8092908104408794,0.8217902809229984,0.14624250085115742
2013-10-30,1.05669067873187,1.0382745699515659,1.0335805901299902,1.1426087392671438,1.3653590173630263,1.6018314244176377,1.8520259604309781,2.015942625403047,2.1935814193338454,2.4849423422233725,2.6900253940716286,0.8282224019708191,1.6517508241200627,1.8036554657092834,0.8282224019708191,0.14511148416508446
2013-10-31,1.055548532727265,1.0399268649817694,1.0375901427269492,1.1485383659628037,1.3727715346893328,1.6102896489065373,1.861092708614416,2.0251807138129703,2.202553664502199,2.4932115606821026,2.6971544023526812,0.8297821298128663,1.6572275373709118,1.8121393026019827,0.8297821298128663,0.14686021803730043
2013-11-01,1.066589388770389,1.0526829306054097,1.0517153656492688,1.163686693901966,1.3885969153635016,1.626446030033876,1.8772340379130878,2.0409609390011387,2.2176267332980273,2.5072314208037545,2.7097750015183197,0.8290298179345257,1.65709207091291,1.8278192288582058,0.8290298179345257,0.1482444271646468
2013-11-04,1.0828670151345205,1.0672050179072317,1.0645893850134913,1.1750201164533003,1.3984972122266572,1.6350206723335632,1.884590496774018,2.047206685548021,2.2228692386555733,2.511578156096674,2.713333437871324,0.824372026428916,1.6461284199640924,1.8353189825520826,0.824372026428916,0.14781454266580552
2013-11-05,1.083439129331942,1.0672449174705112,1.0642623168763206,1.1744913275493707,1.397931949489661,1.6345841826971919,1.884448027171963,2.047523482913975,2.2238105499232272,2.513309228199719,2.7160195177434523,0.8258786004335663,1.648774600272941,1.8353968421949505,0.8258786004335663,0.14715355493103788
2013-11-06,1.0691663726539407,1.055827691845143,1.0553022059120647,1.1675899148547053,1.392690818673065,1.6306049173671442,1.8813322109369424,2.0448726993824593,2.221226382703696,2.510393260900651,2.712373333973326,0.8285355640306309,1.6565456421281828,1.831749804104568,0.8285355640306309,0.14874722049712386
2013-11-07,1.077261139156931,1.0640980818549886,1.0636257178348498,1.1758440470965141,1.4007530696399821,1.6383527854652533,1.8886431945723283,2.051624296961206,2.2272960926318874,2.515658581584373,2.716711763818661,0.8265430229919053,1.6526136819636723,1.8388974522813992,0.8265430229919053,0.14923722687278707
2013-11-08,1.0732282548967753,1.0622890724032161,1.06384663636515,1.177900946782577,1.4044520036554973,1.6434998069839104,1.8950443567678166,2.059085653007216,2.2356236957021087,2.5246584848524942,2.726190020458373,0.8311716920466115,1.663900948055157,1.8450400187084741,0.8311716920466115,0.15001301417802715
2013-11-11,1.0747431080036984,1.065797484704607,1.0691928714376866,1.184929268202937,1.4130066750003585,1.6534250918299507,1.9061845186917146,2.0712849555856487,2.248726402511754,2.53850885947003,2.7406323264604775,0.8357197275113957,1.6748348417558705,1.8559725320679423,0.8357197275113957,0.1506359598713165
2013-11-12,1.0746633574123468,1.0660226861475657,1.070024976203363,1.1866702275797385,1.4159584402766923,1.6578896142942245,1.9124637496323353,2.079680846291024,2.2595409042702914,2.5520439235701367,2.7571899041905605,0.8435824639935992,1.6911672180429949,1.8626543647264395,0.8435824639935992,0.149428154717687
2013-11-13,1.0850456798599777,1.0756928838542201,1.0792091309173757,1.195594421049445,1.4248487542504276,1.6669721305203236,1.9219645498591331,2.0898260122668555,2.270556517743492,2.564156066289042,2.770624657903505,0.8457077634930645,1.694931774049285,1.8724566072843511,0.8457077634930645,0.14852382772434636
2013-11-14,1.0767181248856346,1.0679802565186725,1.07210531212307,1.1890932916988282,1.4189441952459465,1.661658022764425,1.9172347742542641,2.0856744497154636,2.266977049148023,2.5611425725519426,2.7681710199272223,0.8480328539020763,1.7001907634085498,1.8677186728827444,0.8480328539020763,0.14854830411455877
2013-11-15,1.0817292052460927,1.075191709342507,1.0813424295936045,1.2001813659993856,1.4317085185598502,1.6759238872749984,1.9328274721448295,2.102419273169345,2.2846992903485437,2.5796675236824256,2.787323973170991,0.8529907717886935,1.7121322638284842,1.8830784270177412,0.8529907717886935,0.14924713538126522
2013-11-18,1.0787689322672314,1.0746223258258316,1.0827320476446447,1.2030980977236712,1.43572047606291,1.6805991826623625,1.937734217522028,2.1071255806419065,2.2887732720219978,2.582677291662302,2.7888376395628196,0.8530527959590877,1.714215313736988,1.8874093218689787,0.8530527959590877,0.15097468695914795
2013-11-19,1.1048680814099991,1.098175174548963,1.1041930551285501,1.2229217231487608,1.4543611786095942,1.6985114215110515,1.9553724518531317,2.124944269635835,2.3072268748591624,2.6022202675231116,2.8099244476276857,0.8528656962495682,1.7117492730787227,1.9056535017739626,0.8528656962495682,0.1491568502375067
2013-11-20,1.1014031452123125,1.0934090514983383,1.0983152216730785,1.2161216557365333,1.4468283536887023,1.690435315529586,1.9469425412591836,2.1163500308774963,2.298657784384523,2.593865801780264,2.8019740830647204,0.8518294306958207,1.708565031566382,1.8974762264441363,0.8518294306958207,0.1483989444451419
2013-11-21,1.1161566702669499,1.109418735016615,1.1153549295416907,1.2339652538421777,1.4652497079180755,1.7092082917693847,1.9658410053961046,2.1351478487982356,2.317128821975778,2.611783924928731,2.8191131576570956,0.8518791140577024,1.7096944226404807,1.9160731784299863,0.8518791140577024,0.149303480898356
2013-11-22,1.1260277842065574,1.1169630642576962,1.1208027459234857,1.237546829203927,1.4671953140990184,1.7097482006087612,1.9652054887331551,2.1335671784722,2.3148332698258955,2.6090037627942424,2.8160786573772403,0.8476379557268772,1.699115593119544,1.915744690886023,0.8476379557268772,0.14838239354139615
2013-11-25,1.1200894515060846,1.1109825946554865,1.1147576678609559,1.231414671122492,1.4609536044400955,1.7033744678137661,1.9586772612435037,2.126861984729308,2.3079286382711803,2.601877221869119,2.8087077355231256,0.8469750338310849,1.697725140867639,1.9091865013182598,0.8469750338310849,0.1484722797757314
2013-11-26,1.1091936385646655,1.1015967665192996,1.1067899494884448,1.224773187472101,1.4555464804702687,1.6991098284829476,1.9554632315101372,2.1246066895518387,2.306540202608051,2.6012637706787745,2.808777393764009,0.8509937221377821,1.7071806272447094,1.9058499715294854,0.8509937221377821,0.14883977994195474
2013-11-27,1.117816857795128,1.1074020272978595,1.1099165195041554,1.2253603344140147,1.453733472027438,1.695035932344425,1.9492677153649762,2.116428821089091,2.2965192495167694,2.589539000648012,2.7954880744828183,0.8427857774893315,1.6880860471849588,1.8998401456363947,0.8427857774893315,0.14828270918574527
2013-11-28,1.112903110250349,1.1050905193347498,1.1099699716827418,1.2275414672943261,1.457805006169502,1.7007605883082697,1.9564082137106293,2.1247478823765804,2.3057795943061232,2.5995033494992583,2.805919147955985,0.8479745881366212,1.7008286286212353,1.906664271395418,0.8479745881366212,0.14923182694563364
2013-11-29,1.111832080998168,1.1056368736893663,1.1120237075579134,1.2309925826038086,1.4625434988270525,1.706676456227645,1.9633914548055857,2.1326884945608753,2.3145675754935136,2.6090286976035,2.8160718608908355,0.8520240766664611,1.7104349872014692,1.9135008430420506,0.8520240766664611,0.14967183529060524
2013-12-02,1.1086368261663337,1.1018069503092542,1.107597983170067,1.2260099247487724,1.4570427750453698,1.70069653405986,1.9569712017922425,2.1258667782425174,2.307383263410685,2.6015206572967444,2.8082789599006963,0.8503404883653152,1.706472009591442,1.9071324134160992,0.8503404883653152,0.14951636512842992
2013-12-03,1.1046774237185943,1.0991101484071415,1.1060039574318576,1.2253588507927429,1.457174828489797,1.7014518905230207,1.9581900368924134,2.127389267597975,2.309049582639706,2.603170982017606,2.809753465731675,0.8518747541499092,1.7106433173245337,1.9081381493406389,0.8518747541499092,0.15015566265532376
2013-12-04,1.1274225590907165,1.1208949488033846,1.1270425301195073,1.2458653030390852,1.4773632675621173,1.7215364236886044,1.978384771418546,2.147908310751942,2.3301070416887937,2.624980964229099,2.8325300783728604,0.8527437741266763,1.7116351295694758,1.9286183602231521,0.8527437741266763,0.14929923358618113
2013-12-05,1.1422861719568866,1.1342970962726968,1.1395813134731387,1.2581388235582123,1.4899696265279176,1.735073722382255,1.9934511111212239,2.1651017927448244,2.350025767253057,2.648223034645921,2.8596935949234172,0.8600561407251395,1.7253964986507204,1.944482168300733,0.8600561407251395,0.14690682846147318
2013-12-06,1.140227396674563,1.1343071934440971,1.1414189076958292,1.2615625394297583,1.4947380886458852,1.7409455553442095,2.000184939524731,2.1724562411874504,2.3577594603323675,2.6560945969594814,2.867461651068793,0.8630213716864823,1.733154457624696,1.950894162834328,0.8630213716864823,0.14787233007120903
2013-12-09,1.1442775344795522,1.1393550409525812,1.1469316248129904,1.26700728606078,1.4995820246959497,1.7446558407184996,2.0022287341284297,2.17230070492574,2.3548717531104306,2.6499418786825006,2.8575110816419516,0.8552897284144809,1.7181560406893703,1.9522275039782702,0.8552897284144809,0.15000369045047934
2013-12-10,1.138538055344461,1.1370853300721204,1.1474911253335671,1.2697554411288021,1.5038782774578243,1.7498596343206347,2.0076995117172327,2.1773979096476186,2.3589548281117922,2.6523702671097538,2.857644226641503,0.8550765506539679,1.7205588965693825,1.956844205762283,0.8550765506539679,0.15256591786484908
2013-12-11,1.1454004380569915,1.1439587590547604,1.1543274507810382,1.2765065132358258,1.5104959464191225,1.7562957503309289,2.0139059249712448,2.1833264703400697,2.3645573864374043,2.657598673263248,2.8624503308176013,0.8540614400182818,1.7184915717628408,1.9629864192759239,0.8540614400182818,0.15275851708596289
2013-12-12,1.1334320203721648,1.1330281309502332,1.1442223995879706,1.267014826285377,1.5014054110424526,1.7473941538591973,2.0049810547356106,2.174166113671693,2.354949330667445,2.6473307057228657,2.851310238837955,0.8535439196249923,1.7182821078877217,1.9537785988151695,0.8535439196249923,0.15360736776132367
2013-12-13,1.1349148355049146,1.1334834550604767,1.143716748036049,1.2656147144316323,1.4991773542472255,1.7444046674828295,2.0012966541384443,2.1698533142140692,2.3500746477097048,2.6419606546253505,2.845511334961007,0.8508972934624792,1.7120278799005304,1.9501828853651249,0.8508972934624792,0.15334130631995802
2013-12-16,1.1097535047645868,1.109879320741552,1.1217122413935763,1.2452522667206591,1.480499396722801,1.7274536314000013,1.9861149707522614,2.1564834147795793,2.3385589634819564,2.6323416168593923,2.8378313749118873,0.8580595667591553,1.7279520541703353,1.935057776985673,0.8580595667591553,0.15317158129976516
