,price_IEF,price_TLT,price_SHY,price_LQD,price_HYG,price_JNK,price_MUB
2013-05-13,24.428726322075235,0.0023622406074835906,83.56807389117523,0.02493331047063831,0.22614291289056537,0.24189927658457644,42.16910280400615
2013-05-14,24.328417557830022,0.0022850565962042454,83.42861252657373,0.02221320960181471,0.24171335800099966,0.25852592634352156,41.84995343796375
2013-05-15,24.912419509762127,0.0022414635339474084,83.89936081493985,0.02458732421961651,0.23052615244305338,0.2466114277464015,42.43375192923738
2013-05-16,23.00327521398104,0.001821707272105902,82.07578535701539,0.022234470831487285,0.19713373454649352,0.21060880466003928,39.553995947399
2013-05-17,18.864751337524087,0.0010830107051680376,78.01643662293783,0.01697761843569305,0.19211096925827328,0.20537102612963495,33.418931707013506
2013-05-20,19.68177036358623,0.0011674669762783611,78.96592621883694,0.018902745110048295,0.16458586551420817,0.17610716554641662,34.679787958472645
2013-05-21,20.942403692797267,0.0013129385764728096,79.93255252302743,0.01980635859099436,0.21540429890884027,0.23024669240585674,36.69306777618379
2013-05-22,19.052939172826136,0.001095356430777352,78.09300272829607,0.018591093983425403,0.18423993465662647,0.19685835805121749,33.94013306625125
2013-05-23,18.653330216889625,0.001146188808629837,76.65205182299205,0.017209029637515208,0.1895206654278286,0.2023377789383619,33.7335744537344
2013-05-24,16.70306517179325,0.0010200860540134134,73.40591855789889,0.018088721016889266,0.15503115778918422,0.1650805616944349,31.240839327168455
2013-05-27,15.669296111119856,0.0009080390433452564,72.36472137368033,0.012697944118339981,0.1873908345954985,0.1994591492590449,29.624416535170845
2013-05-28,15.907298072288711,0.0009321951727291866,73.00799651011697,0.01353655301684487,0.17726728443365064,0.18911222107168635,29.989920583979597
2013-05-29,15.429091145090725,0.000823718466636493,72.40694177683784,0.013080951909264974,0.153347129276038,0.1637817977952022,29.08923324402101
2013-05-30,14.606086333082338,0.0007596338382816913,70.73694530337039,0.011579317629962999,0.12768127485186279,0.13647107925619928,27.942416395215773
2013-05-31,14.009091348842263,0.0006905727557244845,69.66064175650081,0.012423302986629758,0.13731260287104838,0.14680483924296125,26.98144550622413
2013-06-03,13.60413900112907,0.0006490194627734598,69.022027250426,0.008568943032266822,0.15162958421331005,0.16197187024379414,26.268440673683305
2013-06-04,12.953263944599659,0.0006115830208901493,67.3868239621022,0.009425442803128821,0.14541423858344762,0.15528155384690465,25.36791027933054
2013-06-05,11.91510322784534,0.000552937445167606,65.51976653960551,0.008528146783087564,0.10462076063047272,0.11189428590370296,23.834496000870644
2013-06-06,10.60485404431624,0.0004164955689153947,63.555133960940445,0.00781425346224751,0.11511482785019543,0.12314094026227886,21.5448879326166
2013-06-07,9.921574632710128,0.00032911299540139727,62.93963151111466,0.006459536604219808,0.11170363787188724,0.1194734163353839,20.1688287045376
2013-06-10,10.124122603153548,0.00034515214585100433,63.228995050329495,0.0059366589189224165,0.0918390055376962,0.0984653976926599,20.5399639850921
2013-06-11,9.922123737951908,0.0003146554173144534,63.16771678673311,0.005927822888006091,0.09350324991511522,0.10020881240196125,20.10599733977036
2013-06-12,9.341316665793594,0.00030356878203206925,61.380668240277295,0.005594078742403573,0.08848802101337284,0.09488196122669319,19.34723664795185
2013-06-13,9.7617134848957,0.0003293537111711373,62.34678720417791,0.006069173955980815,0.10711965310926098,0.11480874072961575,20.033333957229544
2013-06-14,9.895566592578676,0.0002998303142171419,62.45775408077974,0.006484948039584464,0.11207709243383991,0.12007131709124118,20.10743287385843
2013-06-17,10.201184364885162,0.00030218208204411186,63.2565844235669,0.007275129150894058,0.09924446905497007,0.10627315049757752,20.554885181371386
2013-06-18,10.256977102710929,0.00030227451538137056,63.21892921645931,0.006587531603985014,0.09790363747886349,0.10511586896863302,20.648166913967362
2013-06-19,9.125211570118255,0.00021695373896517156,61.73369838723025,0.005579774450656283,0.08907893481752867,0.0955685296912922,18.546128345602195
2013-06-20,9.080399467918472,0.00022816714022508478,61.306316837845465,0.005005445538069107,0.08146293097360172,0.08744758094531803,18.614832111188846
2013-06-21,8.958509588202613,0.0002168943192132922,61.244601971423656,0.0052071113188216014,0.10144505043661896,0.10879052293558361,18.353480833895766
2013-06-24,9.88262943285037,0.0002636307755855707,62.951574972571876,0.00538917462996168,0.08805220750624496,0.09466550859538471,19.972720938544136
2013-06-25,9.20819542837488,0.0002514591922603418,61.49760555393475,0.005164086602748936,0.09817003762980744,0.10549293922066258,19.039818965137567
2013-06-26,8.669206967760418,0.00024261104280707315,60.35799630072247,0.005508945852865778,0.07940858872876849,0.08542155502667337,18.278542512215456
2013-06-27,7.397304532958879,0.00018399874597331117,57.42368545503912,0.0050470368336915225,0.07996721315118652,0.08581376082243998,16.173972672445554
2013-06-28,7.578163435266635,0.00019147559247387335,57.79981256965053,0.003924373421444025,0.08363746856768746,0.08951356744410925,16.485612240774326
2013-07-01,7.451519387992029,0.00018767079404035796,57.47372915638077,0.003851541116208647,0.08142772557899682,0.08701061026493527,16.267066796057087
2013-07-02,7.405850580316277,0.00016909209662081942,57.59139214913075,0.0046001652573823704,0.08566829066832998,0.09162851039379051,16.052505338269935
2013-07-03,6.479348334384378,0.00013555980161922087,55.478062629499895,0.0028031547698968476,0.06812490679665732,0.07268233263663378,14.412984492444183
2013-07-04,6.390750404614016,0.00013244465922253692,55.57192939825051,0.003018406842778057,0.07184512868578911,0.07671481298743765,14.279199115474198
2013-07-05,6.2684989495686585,0.00011169479821577855,55.70614757638625,0.0029477073734721034,0.061000313134458486,0.0651970416081528,13.89430286059721
2013-07-08,6.095385586184242,0.00010994773886391596,54.96924689603381,0.0025083692050255173,0.060840471878789555,0.0649141210533824,13.657621819677146
2013-07-09,5.987998201860174,9.669331246820374e-05,55.020349059298375,0.0024772590512239174,0.05444524417748566,0.0580264084163762,13.348138638493557
2013-07-10,6.388993953930619,0.0001058626279993822,55.85255902280925,0.002815293442562335,0.06275372627183799,0.06702503251717727,14.091557822226013
2013-07-11,6.213794000817281,0.00010021918139486153,55.53892128159777,0.002752009439380813,0.060619997254428695,0.06480842881391545,13.727318951122305
2013-07-12,5.694460287106342,7.985372311940251e-05,54.29882271760219,0.0023922650746353775,0.05242047938360449,0.05585588056795056,12.674115244870775
2013-07-15,6.239580222182572,0.00010429143765060702,55.13993070550757,0.0029282819033017013,0.0652657542576987,0.06949422010566583,13.882782433918996
2013-07-16,6.055708572712616,0.00010752767055052636,54.63193419709492,0.002774001026588352,0.06900690312272931,0.07340626979210858,13.659829171163949
2013-07-17,6.37004218513564,0.0001236082004193889,55.19554662856429,0.003174367171048903,0.06257403611880415,0.0666704675797573,14.352455921739374
2013-07-18,5.958832707019663,0.00010511205620098308,53.922667964390996,0.0027407622383483037,0.0677054281686985,0.07208425343465871,13.566191118246651
2013-07-19,6.513362179430976,0.00011693196341835303,55.75195262196705,0.003066593552638349,0.05060649540634047,0.05412594272849685,14.48358492013372
2013-07-22,6.871441981009928,0.00013048608442998722,56.473161098273316,0.0033513131358209923,0.056676779774894624,0.06080527392938965,15.16194284206479
2013-07-23,6.748498408958065,0.00013255533034626688,55.97246995194698,0.0030886037692455614,0.053007220003055355,0.05688353117063122,15.030995597459215
2013-07-24,5.944114009589929,0.00010349043323519938,54.081539255334725,0.002720693210669478,0.057542248873589046,0.06171335702383852,13.538101287359913
2013-07-25,5.985336623775528,9.526474804319392e-05,54.50816558522773,0.0025261228572317006,0.05509961525897118,0.05906991148475334,13.463069615465189
2013-07-26,6.2097669229554615,0.00010570448787278156,55.025779793112825,0.003096179493184389,0.06125429370077589,0.06567880425581242,13.918363780346718
2013-07-29,5.305322838152144,6.582756622704639e-05,53.228946990259786,0.0020827304924835796,0.047583432666736813,0.050976245520505,12.081845936513652
2013-07-30,5.81793109799021,7.718105237748137e-05,54.82425834964166,0.00230615558169506,0.058776601648114456,0.06305679359166629,13.020065652143243
2013-07-31,6.970000546314831,0.00011186670632291174,57.27923031364206,0.0030121097364350937,0.07405463966330712,0.07936321344651859,15.318217428073398
2013-08-01,6.872659575517163,0.0001057698746930056,56.899744294842826,0.002903852777774701,0.06281887596087479,0.06729985184566556,15.109863611887265
2013-08-02,7.075690532388873,0.00012237051445516245,57.140214893444266,0.003390889084777556,0.06818322796771666,0.07304577765072591,15.64994287376167
2013-08-05,7.446247906614897,0.00014098355739256577,58.25544900322051,0.00313141152257441,0.05520038226380117,0.05901824978457502,16.401163710877068
2013-08-06,7.397096717294287,0.00015100095912365787,57.25021838548794,0.0030491469964919788,0.054110382690219484,0.05782122054821038,16.524669111816554
2013-08-07,7.008875911014178,0.00011687606605714634,57.200441149577294,0.0028312582626225423,0.06515566635763233,0.0695413927530456,15.500459214610387
2013-08-08,7.203332493661299,0.00012346122322692417,57.744651604321774,0.0028180195860017217,0.0523711821616806,0.055791206758393525,15.849579372392206
2013-08-09,7.894695998919326,0.00014190880483760387,59.528614709396884,0.003357168969864891,0.05724934902833618,0.06100667341786201,17.09689562978681
2013-08-12,7.296392174752489,0.00010983965051980048,58.62048098104277,0.0029097880966727865,0.06512135221524681,0.06936211997466972,15.835998876698413
2013-08-13,6.737717568554386,7.958469283510244e-05,58.18316719197601,0.002635341928451118,0.054370131958480665,0.05791704763269965,14.528294962489804
2013-08-14,6.7641206123314115,7.377468874746386e-05,58.52732578289342,0.002501449169389532,0.054859435573369204,0.058414989462031705,14.39435147638955
2013-08-15,5.773611749509705,4.8996309955727164e-05,56.32188694446036,0.0024509502976683595,0.042804436733673214,0.04566383685368691,12.545095509091338
2013-08-16,6.272155654133487,5.409996816467668e-05,57.90117658230261,0.0025762906761199428,0.051933006419748316,0.05555875214340788,13.39636184450422
2013-08-19,6.912582090011155,6.836705719540894e-05,59.44694644788556,0.002441075587671561,0.05133486627542071,0.0549713699352919,14.616594964176215
2013-08-20,7.334752161041908,7.659975787176846e-05,60.38201690151989,0.0034296230607729745,0.05603820478819037,0.05995014160235191,15.362261367377197
2013-08-21,7.550025070728363,7.838334391369357e-05,60.686057513009565,0.002898300763571127,0.05196164631993345,0.05550390044565403,15.704482748200492
2013-08-22,7.397164659220913,8.280057474446997e-05,60.03289351596722,0.002559223183942394,0.054569272502816915,0.05836984752593533,15.61522268427944
2013-08-23,7.631228055506166,9.488786081792169e-05,60.06843221434585,0.0029575928475881145,0.05779514414751737,0.06169553605746789,16.18301197684739
2013-08-26,7.534695930349466,8.721380194423788e-05,59.93007394725084,0.002949089378770916,0.055490711966997334,0.059204001353514564,15.94250577485693
2013-08-27,8.465369608346924,0.00011139561967289423,61.42817998226016,0.0033104474803877576,0.05069943500333981,0.05418677415136896,17.658070762595898
2013-08-28,7.57211950437367,8.622923262239036e-05,59.488360796424764,0.00296176448930808,0.056741829785602216,0.060709402287650295,16.037491031537808
2013-08-29,7.558719404843189,8.947450212364556e-05,59.46299882018506,0.0028909426656989192,0.05971913762434082,0.06400860569967103,16.089192755800116
2013-08-30,7.008777688028249,7.082708939627737e-05,58.370746084103196,0.0027468599976290336,0.048569314056529374,0.05196656823941292,15.034980765987173
2013-09-02,6.96542342532493,6.751282843782602e-05,58.128309750291265,0.0023069086691669756,0.05105674388691005,0.05466160411774613,14.94902901595603
2013-09-03,6.362590393869143,4.970085220763897e-05,57.62035798440953,0.0019663228490539118,0.0523744907942128,0.05598710791433098,13.6677448666223
2013-09-04,5.919966670104558,4.219723869106009e-05,56.74786508840548,0.002027363109494807,0.03420390859621113,0.03656659872307928,12.831811813993752
2013-09-05,5.8436440334635655,4.3046445655993555e-05,56.148461889651955,0.0022034614398697937,0.04118327489398443,0.04404466518213711,12.78662040988144
2013-09-06,5.605775690542963,3.7316380906329474e-05,55.67547365178726,0.0019093795867759686,0.03988797515379401,0.04256717380617278,12.259019807207464
2013-09-09,5.10847117873694,3.191862509275664e-05,54.05875841685792,0.0016409937205411106,0.03579305391707222,0.03819189018938435,11.417734434822602
2013-09-10,5.1556969388984735,3.275613920588645e-05,53.852204389088996,0.001563520165336226,0.03157599205868184,0.03368317692619161,11.533228200032623
2013-09-11,4.9705855793845775,3.326210333828692e-05,52.80220003974832,0.0016925054175977328,0.03963117338057381,0.042298192684342865,11.304014930017557
2013-09-12,4.872365556323363,3.4719411854839665e-05,52.64676514399302,0.001642308144204652,0.033177132369874976,0.035389134490333256,11.203538418020042
2013-09-13,4.399979417728219,2.9392080415556012e-05,51.01612864803996,0.0012721442322992586,0.026220589838668505,0.027925831798071003,10.372521281556068
2013-09-16,4.551094259076283,3.0175028733517066e-05,51.769260223067796,0.0012810469884406421,0.030847198949053856,0.032848691672728504,10.618527414947813
2013-09-17,3.900325924190312,2.0012336143188274e-05,49.95639229032548,0.0011859194244186221,0.030830310358533026,0.03277358671046303,9.27112272805381
2013-09-18,3.7882776140116166,1.8751588596993845e-05,49.937397105726625,0.0012115776960142021,0.028559334155140215,0.030398673178768813,9.034816945796647
2013-09-19,4.148518961267749,2.501212139862144e-05,50.894836903486876,0.0009463412137729595,0.029069077280069796,0.030980655602080156,9.898242481558947
2013-09-20,4.059988752940116,2.3996188418058e-05,50.7551780481137,0.001111688405413669,0.02597236077410918,0.02771178434843894,9.729132066407386
2013-09-23,4.249387366666976,2.4659023134187788e-05,51.636871929392115,0.0012643132683994793,0.030152514765229763,0.03218760298180254,10.043997043620612
2013-09-24,4.077494408236947,2.1526026366432712e-05,50.880424466537704,0.0010715764242965734,0.026313618938045038,0.028116629278170897,9.674645804956572
2013-09-25,4.351586063689168,2.413184273081832e-05,51.69226511514184,0.0012482772907371628,0.032346044664872536,0.03457001523377074,10.234785230249836
2013-09-26,4.364685420618543,2.3453907958638373e-05,52.16049401683075,0.0011511865595221656,0.03218289421202622,0.034406878129304534,10.186390327154026
2013-09-27,4.877814904900622,3.0499211611499815e-05,53.93390622646728,0.0014147025630894554,0.03270664289122608,0.0349146690022999,11.25240385255738
2013-09-30,5.014036355877163,3.068323215060566e-05,54.54772977427352,0.001465550602315969,0.028131402417660867,0.03006061286297362,11.46170167288346
2013-10-01,5.953527838205239,4.311367314663317e-05,57.19577604093844,0.0018625478382709292,0.035150908980376726,0.037597711685833105,13.308805402180196
2013-10-02,6.7400218781945185,5.6769963451566816e-05,59.01692148501047,0.002400947719876764,0.038195806162406365,0.04080161161234425,14.870835322944677
2013-10-03,6.308650212570471,5.6139060515664575e-05,57.64077317773581,0.0015859311192055066,0.036918714791433646,0.03944072040575636,14.246646685077843
2013-10-04,5.926086778144431,5.1471786886207515e-05,56.48156377903015,0.001831920504419555,0.032881874925423896,0.035148405396930996,13.529523826806884
2013-10-07,5.837793178992583,5.232244648823788e-05,55.764386700338314,0.0018627767232886447,0.03728070950190576,0.039832217950188244,13.462846428962981
2013-10-08,6.262138689394906,5.915967487635023e-05,56.890736962193,0.001865825830125463,0.03539054292235382,0.03770210743206993,14.268564406835806
2013-10-09,6.477193749631046,6.565499174890886e-05,56.922493764864576,0.0020688145471537567,0.04085143251318398,0.04349815678307144,14.80182932500732
2013-10-10,6.588392381020899,7.097782217831257e-05,56.79332963532075,0.0019771125395593564,0.032434688596884684,0.034528889006233666,15.137323612484506
2013-10-11,7.075472458526336,7.902176684170354e-05,58.21411419192274,0.0020549967162967575,0.04125149856594832,0.04388843643730417,16.0210720677369
2013-10-14,6.276341021547409,5.7437875119938774e-05,56.51791554348514,0.0016760091761708754,0.03790449094883672,0.040361981141785436,14.427965043022176
2013-10-15,5.9677915666208925,5.0394935316826375e-05,55.62037557356433,0.0015797405582306774,0.03207363559755487,0.03425171580935444,13.788165792141825
2013-10-16,6.165306597640911,5.544177169978806e-05,55.86064048781744,0.0017974784138027654,0.0341648263606045,0.03655766373561928,14.24403197309987
2013-10-17,6.2473529459630415,5.938606928195127e-05,55.729310530118845,0.0017868267382355062,0.0339704845577957,0.03636222388010665,14.4808760744014
2013-10-18,6.171454685330807,5.9652317459798714e-05,55.403859559412275,0.001713375614111361,0.03403405346501396,0.03645959244385385,14.394144701689429
2013-10-21,7.002225035393461,7.497705731885455e-05,57.74179308953794,0.002321530599802756,0.040896014419346205,0.0438299332923322,16.007130562003173
2013-10-22,7.060810135242123,7.150420879096203e-05,58.20857650198595,0.0018961169487660542,0.03199466052508151,0.03434176144340407,16.000576276539725
2013-10-23,7.467159273800067,8.090927447758505e-05,59.054066075413466,0.002354347112039258,0.03522945858946551,0.03784467922210552,16.821408475850944
2013-10-24,8.136714310909584,9.910440184427304e-05,60.227426587612904,0.0019881995375049207,0.03642266824819092,0.03912132840032334,18.219004220237554
2013-10-25,8.371787914375409,9.728844196217169e-05,61.01906729583143,0.0024268804120371416,0.042462324409880015,0.04558846835108566,18.52406682845197
2013-10-28,7.444332754143152,7.633006452605137e-05,58.82150018839139,0.0020155971984777915,0.03595990851007944,0.03855399866898476,16.864170194158223
2013-10-29,7.113124800351302,7.356023077809563e-05,57.836822900116594,0.0019999418519776493,0.0356217475418202,0.0382028714048307,16.33396409269303
2013-10-30,7.3296290854005575,7.050011712730648e-05,58.786570255001834,0.0020317226269482846,0.03335483332805094,0.03572892532375227,16.57963581201655
2013-10-31,6.855890173180851,6.30076925428321e-05,57.97107769738117,0.001391736226138535,0.0317041241679723,0.03396477463750175,15.706086638235565
2013-11-01,6.1124348189312965,5.115076232029586e-05,56.08900328408273,0.0013416422026955542,0.031717661827192045,0.03399956021689653,14.256441412769973
2013-11-04,5.843875666628564,4.834446455533816e-05,55.02382504121044,0.0015329832535895902,0.03518839092268644,0.037768509506315016,13.829289077775014
2013-11-05,5.834978851093291,4.638785051563521e-05,55.04421750244973,0.0011454055880627649,0.025692925308127,0.02760290831166554,13.766034979741226
2013-11-06,5.943339299076123,4.887554923024607e-05,55.64042454172471,0.0012099358889617747,0.028615362590376992,0.030681848886052018,13.98104873447726
2013-11-07,5.654198887783584,4.571594447916203e-05,54.68428540109855,0.0012806340449326937,0.030350681275452363,0.03252984077366452,13.477040510848413
2013-11-08,5.35593887068188,3.91999503133294e-05,54.322385747626456,0.0011266476059770452,0.02649347829457259,0.02847273761527563,12.81029321053984
2013-11-11,4.903283587974689,3.0702783702988015e-05,53.325949446590535,0.0010234664497093164,0.028767189882538582,0.030861475384065168,11.820814221017063
2013-11-12,4.612989932612707,2.3064707230065023e-05,53.02569378353693,0.0007621883905473083,0.02119513740694055,0.02275442103185287,11.048914022964132
2013-11-13,4.275151073006167,1.8433287672343155e-05,52.072373050944876,0.000851641689191875,0.024238783075899176,0.02606365048339867,10.33617423030052
2013-11-14,4.399256720038314,1.911593872270145e-05,52.69260315208842,0.0008200360124819626,0.022326163940970162,0.023910284670298026,10.546957276652073
2013-11-15,3.878797812501604,1.3628452896072491e-05,51.326576371959916,0.0007247022256175955,0.01944949729450338,0.02081775304721576,9.40689889943161
2013-11-18,3.751525400927734,1.3321207956228658e-05,50.89321710788775,0.0007585465382746288,0.017814455217271888,0.01908967680172976,9.182540558233294
2013-11-19,3.2894137180004894,9.115307895822797e-06,49.003723777803735,0.0004015432226284625,0.017407627675935008,0.018671446663094213,8.177395878311803
2013-11-20,3.4898348295062194,1.019997025483775e-05,49.69288820891657,0.0005418541313157025,0.017451375118165337,0.01870026320903894,8.596364424683427
2013-11-21,3.0359885466487344,7.5950473415157616e-06,47.81197608853986,0.0003856218958733416,0.016677364645719825,0.017903460573866197,7.62419775350599
2013-11-22,3.067876081623927,7.93137661617336e-06,47.608786576034674,0.0004518748049121588,0.016873739727960666,0.018140650936833015,7.717840991012677
2013-11-25,3.211431789598576,8.794611065452622e-06,48.18418395102492,0.0004327144593915289,0.017321879642724913,0.018627874347957873,8.04094125094828
2013-11-26,3.2587767403889165,8.769515166268963e-06,48.65681545488552,0.00041274197038321866,0.017826820917111925,0.019166846321765345,8.107846377256172
2013-11-27,3.443096528247343,1.049939149150412e-05,48.87821523308129,0.0004887348206800941,0.02089930113213792,0.022495171569371464,8.605749215164852
2013-11-28,3.2394018570385894,8.863660503858863e-06,48.463848125096156,0.00039405785032848586,0.01834076166169122,0.01976843912079531,8.12822355481248
2013-11-29,3.055109019234693,7.518694630243337e-06,47.99357202551963,0.00039025825194641126,0.01602904341995441,0.01723479306872907,7.693619833491228
2013-12-02,3.205169469485855,8.406662175295245e-06,48.457857965208646,0.00037171088988359463,0.01723636252481296,0.018572278280263248,8.027637981740517
2013-12-03,3.164305527418752,8.211844288834576e-06,48.545446947099336,0.0003605703177841876,0.016955591440433012,0.018292542994947626,7.955531302486583
2013-12-04,2.714141413842459,5.412395955676557e-06,46.703156422727126,0.00034392761811004324,0.015309813319598069,0.016503835565517058,6.961141442600686
2013-12-05,2.3908646032994185,3.2074079031979143e-06,45.48919583644619,0.0002613320095870615,0.01437447618466469,0.015441408686565013,6.128426294701288
2013-12-06,2.268975106708354,2.834212343954416e-06,45.11114250570579,0.0002403572032902083,0.01336538527481072,0.014348415809267991,5.844467290780334
2013-12-09,2.268916672802884,3.2590158925710236e-06,44.66996972018211,0.00023714570535034472,0.013395207676458932,0.014372681176107419,5.950284382519257
2013-12-10,2.1843709198661156,3.2500423332817333e-06,44.357783097764845,0.00024075350136547853,0.01279581674462907,0.013739278151088139,5.8000572055601864
2013-12-11,2.092521773799656,3.024150372041321e-06,43.78560740328553,0.00022457035209604985,0.012004473888962374,0.012902560152284194,5.609359580760806
2013-12-12,2.2280075724562383,3.5335178779313374e-06,44.58604477661798,0.00025341520858603484,0.013159580944474464,0.014152093296508114,5.931428219256093
2013-12-13,2.2952770472141513,3.838997043261105e-06,44.673292713089396,0.00025726910903964604,0.01436612500920379,0.015433366563265806,6.104462939723563
2013-12-16,2.5076952898431046,4.277059861896545e-06,46.30285421880156,0.0002632965380771997,0.015643541098461625,0.016803041530727893,6.526261683303369
2013-12-17,2.365707316438006,3.8926398444413625e-06,45.757237306467005,0.00025840425060254143,0.009990533854478215,0.010736470114780294,6.213446743313332
2013-12-18,2.2461439240508905,3.9433695819926065e-06,44.80074781414192,0.00024401490471388795,0.012722781604058554,0.013682510142541359,6.028906746126714
2013-12-19,2.3699026046938676,4.593084607656752e-06,45.1084710978525,0.00026315130421204953,0.012698180652740566,0.01363263831802669,6.351691595851372
2013-12-20,2.124899615389674,3.6174943613436128e-06,43.643281469204005,0.0002444610911414629,0.01067925539266123,0.011475440784013585,5.796175497486269
2013-12-23,2.2824777581661597,4.211983175711511e-06,44.706901203927956,0.0002609231257705197,0.01142173034750359,0.012237718671504213,6.177221182664184
2013-12-24,2.4718160583839923,5.264246447913786e-06,45.703257541546705,0.00032377574288431596,0.012049010656948004,0.01291375575755753,6.661610922188606
2013-12-25,2.40196895823741,4.520102493503667e-06,45.698032692541744,0.00024713569201857043,0.012619116978562493,0.013491255850201948,6.437300695525448
2013-12-26,2.2292856040769373,3.369405468976588e-06,45.08368740856245,0.0002992837248039238,0.011126612940191464,0.011920334089393397,5.962220686726686
2013-12-27,1.9410162818307397,2.2517412474406462e-06,43.716255403635614,0.00017978570665403839,0.010140317225637581,0.010863798414057916,5.262807788944742
2013-12-30,1.9782910302509416,2.4053025665213613e-06,44.02437539188032,0.00016788593713526235,0.01059943001014224,0.011367888728971357,5.366024722673901
2013-12-31,1.8673473807444698,2.266827669774962e-06,42.870566352735395,0.0001898896606599019,0.009781954768420177,0.010476545655054575,5.150105829921852
2014-01-01,1.8526915076966277,2.4022326567497465e-06,42.6360454803103,0.00016332023264966603,0.009173297293557713,0.009807563529296386,5.159743899068259
2014-01-02,1.8670270332651002,2.194010331778543e-06,43.12722222096007,0.00017661758149282417,0.009905494558174152,0.010608307115387424,5.132017360748182
2014-01-03,1.7506678339081538,1.9026080324425522e-06,42.347731345579106,0.0001572538856447823,0.00945746647891281,0.010132687166383155,4.8627783489697745
2014-01-06,1.6287984715019392,1.7460516461525373e-06,41.61585167916463,0.00012791615784471134,0.00821266149822944,0.008798114751851879,4.6044538737649185
2014-01-07,1.8117084402090864,2.214362740915614e-06,42.8299119178745,0.00015564155547132425,0.008993315441020555,0.009622717588577459,5.066965032657157
2014-01-08,1.6575314850466216,1.8611884014893373e-06,41.53802036567593,0.00016560887692413962,0.008014545933668212,0.008584079129793228,4.720534678810329
2014-01-09,1.4942156963303952,1.512087708681176e-06,40.35175499955327,0.0001298737024467938,0.009599086307816482,0.010281116406951696,4.3369741303213765
2014-01-10,1.5485839345868877,1.632124026360881e-06,40.844641424507536,0.00011664704054181133,0.007828974518117466,0.008367041368027652,4.477355423543354
2014-01-13,1.5011012876619705,1.6755025607271095e-06,40.29929464592496,0.0001183742788753491,0.007917677509302109,0.008470330075019952,4.403679145218356
2014-01-14,1.4622485807964725,1.5522113191363888e-06,39.93315356525493,0.00010120654084264463,0.00868562900211342,0.009305522654747427,4.3017478468611285
2014-01-15,1.4459604443458542,1.6339223057131376e-06,39.50926159690354,0.00010131096254424642,0.007884310271750775,0.008444301932566858,4.296175846393349
2014-01-16,1.4462815308777919,1.7375809540629924e-06,39.684011152223626,0.00011933527779309603,0.007420900572759374,0.007952269342424238,4.3159717063813305
2014-01-17,1.5160711614294067,1.97175664989275e-06,40.118353074064395,0.00010048507562601214,0.008818194207142796,0.009453220692426312,4.505682543774615
2014-01-20,1.5016696281276691,1.7067227341615535e-06,40.391075314659936,0.00011752842436652806,0.007732342242287538,0.008305885277434456,4.4045541388596785
2014-01-21,1.3436277499894933,1.2287457571559e-06,39.55159893218398,0.00010908542807399394,0.006814017796877169,0.007312578061412856,3.9695791821191078
2014-01-22,1.3146545689830613,1.0726320878822269e-06,39.3716008386604,0.00010160280920716644,0.007719195819222537,0.008268120910797726,3.8660139227003825
2014-01-23,1.3715498553172953,1.1988819239914862e-06,39.665257401200954,0.0001209992796649838,0.007422358049832095,0.007950837770847879,4.022329297478718
2014-01-24,1.3416579264497333,1.2353684605578055e-06,38.94265403077582,8.081401962919469e-05,0.0071144193258925355,0.00761469772503651,3.9946764811562954
2014-01-27,1.6357458239868263,1.9047423902132795e-06,40.98476157214637,0.00010580944070440967,0.00894546303974298,0.009582170352317697,4.784246175483543
2014-01-28,1.531416706436502,1.7729912161839276e-06,39.920919813722506,0.00011944440806400581,0.008676129791836637,0.00927469006285231,4.570119478657501
2014-01-29,1.683248244990557,2.0635225134641453e-06,41.3865204931743,0.0001276021940944993,0.008731147172725268,0.0093522173463307,4.932934279690335
2014-01-30,1.7193758647316872,2.178371651918798e-06,41.6815252609575,0.00012842535826044563,0.008223797100044,0.008808901047137585,5.020937298510325
2014-01-31,1.8518162251834698,2.4444388010604907e-06,42.684283141035756,0.0001522252425934398,0.00874989264158986,0.009391689896074347,5.3301201376901
2014-02-03,2.063246436219245,3.393351395066462e-06,43.36588787213149,0.00018821768512556817,0.01068144580307727,0.011470552828718712,5.942611725753698
2014-02-04,1.9081259200668208,3.2174628530535472e-06,42.09112617188891,0.00014816800734315528,0.008935571043426122,0.009588576508634927,5.641514963384418
2014-02-05,1.9247796178444125,3.3362978354882467e-06,42.40044021190932,0.00015222468688165435,0.01005274876527091,0.010825888033793288,5.68629878371209
2014-02-06,1.909024846768919,2.887780338142674e-06,42.44250545625887,0.00014847833352701995,0.010492711048419206,0.011302768095300007,5.574422689454576
2014-02-07,1.9319365739852359,2.8938939825094746e-06,42.55386117021712,0.0001431572056556946,0.009518660039971157,0.010257964659412883,5.620296781867167
2014-02-10,1.8585510186845493,2.538363294293716e-06,42.28101312542382,0.00012130565511097422,0.008072714621146697,0.008704843259557562,5.411481220158814
2014-02-11,1.7896251451580016,2.276443452017174e-06,42.17043551686897,0.00013178043938566887,0.008112226970577197,0.008762314059076827,5.208776875583661
2014-02-12,1.969509145223603,2.710152242039594e-06,43.318863762435576,0.00014402102220466124,0.009124202251646969,0.009855953105070692,5.647532188798787
2014-02-13,1.8262441499043733,2.3035195669599476e-06,42.44657160416564,0.0001233087208737906,0.008936453166654541,0.009650845464248266,5.311677177894558
